fecha,close_price,trading_volume,rsi_14,sentiment_score,news_volume
2005-11-09,0.265714555978775,818880000,64.32593178335627,0.0,0.0
2005-11-10,0.2558591067790985,2503620000,56.65203760334289,0.0,0.0
2005-11-11,0.2600616216659546,545928000,55.42802812116771,0.0,0.0
2005-11-14,0.2655622363090515,493668000,57.3478638947872,0.0,0.0
2005-11-15,0.2661727964878082,496200000,62.34071367688675,0.0,0.0
2005-11-16,0.2652561068534851,455280000,65.61613044153341,0.0,0.0
2005-11-17,0.27702203392982483,703260000,67.3913392499885,0.0,0.0
2005-11-18,0.27648669481277466,465768000,63.22627876147149,0.0,0.0
2005-11-21,0.28137680888175964,454704000,68.06997286380269,0.0,0.0
2005-11-22,0.28886327147483826,731700000,64.8320228411713,0.0,0.0
2005-11-23,0.288023442029953,411948000,67.00104524056447,0.0,0.0
2005-11-25,0.2908499836921692,116676000,72.91447990107548,0.0,0.0
2005-11-28,0.2893986701965332,424524000,72.58290122521504,0.0,0.0
2005-11-29,0.2710629403591156,1043136000,60.41697941034212,0.0,0.0
2005-11-30,0.2761813998222351,575448000,57.04025767870808,0.0,0.0
2005-12-01,0.2794662415981293,562032000,67.41838528982638,0.0,0.0
2005-12-02,0.27954331040382385,334476000,65.30627437630312,0.0,0.0
2005-12-05,0.27434778213500977,387708000,56.935827237469915,0.0,0.0
2005-12-06,0.2754938006401062,375252000,57.29685924012084,0.0,0.0
2005-12-07,0.2759522497653961,352668000,58.43388483371736,0.0,0.0
2005-12-08,0.2737363576889038,386664000,46.94987699558159,0.0,0.0
2005-12-09,0.2776326835155487,262896000,51.00133070157846,0.0,0.0
2005-12-12,0.28168219327926636,281136000,50.27080493834588,0.0,0.0
2005-12-13,0.2853492796421051,443412000,46.65731406908887,0.0,0.0
2005-12-14,0.28267502784729004,287472000,45.08389694476365,0.0,0.0
2005-12-15,0.2790849506855011,332724000,39.33563612226341,0.0,0.0
2005-12-16,0.281529039144516,1065600000,42.99271879454619,0.0,0.0
2005-12-19,0.2768689692020416,292296000,56.83419464163849,0.0,0.0
2005-12-20,0.2767159044742584,304356000,50.71242078332169,0.0,0.0
2005-12-21,0.2761813998222351,289380000,45.27521352262782,0.0,0.0
2005-12-22,0.2845856845378876,318336000,55.8510765865494,0.0,0.0
2005-12-23,0.2868005633354187,214536000,65.5238443975223,0.0,0.0
2005-12-27,0.2885580360889435,367968000,66.04154103948918,0.0,0.0
2005-12-28,0.29123228788375854,264420000,67.79404807638667,0.0,0.0
2005-12-29,0.284737765789032,310464000,61.65046409217204,0.0,0.0
2005-12-30,0.2793140411376953,229608000,51.72474504887966,0.0,0.0
2006-01-03,0.2919960618019104,472812000,58.98821620703855,0.0,0.0
2006-01-04,0.3001708388328552,510072000,61.97565076643704,0.0,0.0
2006-01-05,0.3069697916507721,646092000,68.4032440904833,0.0,0.0
2006-01-06,0.3120121359825134,623388000,74.40533156466336,0.0,0.0
2006-01-09,0.3207216262817383,560484000,76.58047223515138,0.0,0.0
2006-01-10,0.32079845666885376,339660000,81.76797306045994,0.0,0.0
2006-01-11,0.3324105441570282,626304000,84.54994885606719,0.0,0.0
2006-01-12,0.3276744782924652,495504000,80.36086170893803,0.0,0.0
2006-01-13,0.32477104663848877,421296000,75.33726983192116,0.0,0.0
2006-01-17,0.32454174757003784,329232000,74.40731498505065,0.0,0.0
2006-01-18,0.32622230052948,459948000,74.38182785752466,0.0,0.0
2006-01-19,0.34432879090309143,914760000,78.6479675904362,0.0,0.0
2006-01-20,0.33470258116722107,461604000,76.07703880894783,0.0,0.0
2006-01-23,0.3366132378578186,334884000,81.04326845019759,0.0,0.0
2006-01-24,0.3382934629917145,388896000,78.47758160307447,0.0,0.0
2006-01-25,0.3353141248226166,400236000,73.09262280022537,0.0,0.0
2006-01-26,0.34677374362945557,448836000,74.64559090788904,0.0,0.0
2006-01-27,0.35334452986717224,385044000,75.1165707906624,0.0,0.0
2006-01-30,0.34937116503715515,315780000,68.47284500749089,0.0,0.0
2006-01-31,0.3434889316558838,384456000,63.611493140931195,0.0,0.0
2006-02-01,0.34371820092201233,450852000,57.856069711496964,0.0,0.0
2006-02-02,0.33325114846229553,473736000,53.588649137590544,0.0,0.0
2006-02-03,0.33630698919296265,504252000,57.40898362918558,0.0,0.0
2006-02-06,0.3457809388637543,363468000,62.19302507664894,0.0,0.0
2006-02-07,0.3334804177284241,399408000,53.71389285902777,0.0,0.0
2006-02-08,0.3431066572666168,393072000,49.31521081596184,0.0,0.0
2006-02-09,0.33730074763298035,437100000,51.520899061648905,0.0,0.0
2006-02-10,0.3353901505470276,414996000,49.28402395221158,0.0,0.0
2006-02-13,0.336536169052124,280740000,48.96483721682784,0.0,0.0
2006-02-14,0.33714759349823,342348000,51.111011741729676,0.0,0.0
2006-02-15,0.3436411917209625,493296000,47.98020992795201,0.0,0.0
2006-02-16,0.36060166358947754,1305888000,54.12634078471938,0.0,0.0
2006-02-17,0.3626643419265747,2356956000,57.72626355378666,0.0,0.0
2006-02-21,0.35494887828826904,684060000,56.521771418565734,0.0,0.0
2006-02-22,0.35433730483055115,939756000,56.01707112369868,0.0,0.0
2006-02-23,0.34891277551651,385128000,59.41215948138288,0.0,0.0
2006-02-24,0.3488365411758423,416412000,57.80956077856172,0.0,0.0
2006-02-27,0.362970769405365,666468000,60.1260116910503,0.0,0.0
2006-02-28,0.3600672483444214,563316000,67.61124500697382,0.0,0.0
2006-03-01,0.3737429082393646,703932000,69.2603398665245,0.0,0.0
2006-03-02,0.37427738308906555,545460000,74.89656533691583,0.0,0.0
2006-03-03,0.3755764067173004,595800000,77.28230472134362,0.0,0.0
2006-03-06,0.37481197714805603,529020000,76.12064393659337,0.0,0.0
2006-03-07,0.3683944642543793,606204000,69.75813073573093,0.0,0.0
2006-03-08,0.36656078696250916,670800000,65.40015157883283,0.0,0.0
2006-03-09,0.3684714138507843,536700000,56.62841368981497,0.0,0.0
2006-03-10,0.36205390095710754,521580000,49.52097495830305,0.0,0.0
2006-03-13,0.36640867590904236,372132000,59.49320957656928,0.0,0.0
2006-03-14,0.37656933069229126,627792000,65.90116279131036,0.0,0.0
2006-03-15,0.38260459899902344,510600000,73.8889319779763,0.0,0.0
2006-03-16,0.36961737275123596,568416000,62.454252023867504,0.0,0.0
2006-03-17,0.3725968897342682,618588000,56.659462887455646,0.0,0.0
2006-03-20,0.3697696328163147,293772000,56.71931367997318,0.0,0.0
2006-03-21,0.3880290389060974,1235472000,59.30311317409599,0.0,0.0
2006-03-22,0.3768746554851532,1158576000,51.48582392127183,0.0,0.0
2006-03-23,0.38390353322029114,661992000,54.470638174723874,0.0,0.0
2006-03-24,0.3968917727470398,687936000,60.47875862646285,0.0,0.0
2006-03-27,0.40758687257766724,651444000,67.87443572889944,0.0,0.0
2006-03-28,0.4138522744178772,795204000,70.73018896666439,0.0,0.0
2006-03-29,0.4360842704772949,987096000,75.15627706406686,0.0,0.0
2006-03-30,0.4390639066696167,1063308000,79.40485423206272,0.0,0.0
2006-03-31,0.43745946884155273,835560000,77.71147082419047,0.0,0.0
2006-04-03,0.4423486292362213,968916000,76.75566056735244,0.0,0.0
2006-04-04,0.46305257081985474,1200612000,79.2336912017781,0.0,0.0
2006-04-05,0.4667964577674866,1112976000,87.85668895528995,0.0,0.0
2006-04-06,0.46771344542503357,789312000,87.65836614432655,0.0,0.0
2006-04-07,0.46649038791656494,682674000,88.78618451138918,0.0,0.0
2006-04-10,0.45839235186576843,634230000,80.72011856084438,0.0,0.0
2006-04-11,0.44723790884017944,702072000,80.72007654932781,0.0,0.0
2006-04-12,0.46526819467544556,598308000,82.40983509061029,0.0,0.0
2006-04-13,0.4522801637649536,738360000,72.06279022475275,0.0,0.0
2006-04-17,0.45350325107574463,443868000,69.78259960750162,0.0,0.0
2006-04-18,0.44280701875686646,1165488000,62.0160828474502,0.0,0.0
2006-04-19,0.44555744528770447,517476000,54.68960630267468,0.0,0.0
2006-04-20,0.4449458420276642,552684000,52.981701722176666,0.0,0.0
2006-04-21,0.4289022386074066,770016000,46.21604644099535,0.0,0.0
2006-04-24,0.44204339385032654,676848000,49.87420156183197,0.0,0.0
2006-04-25,0.44173720479011536,719766000,39.44020342610996,0.0,0.0
2006-04-26,0.4386814832687378,330528000,35.976005378939774,0.0,0.0
2006-04-27,0.44571059942245483,462966000,39.65554646508208,0.0,0.0
2006-04-28,0.44647416472435,284736000,40.548705366947594,0.0,0.0
2006-05-01,0.47214415669441223,902472000,55.569174140946835,0.0,0.0
2006-05-02,0.4715324640274048,539700000,60.75734469040703,0.0,0.0
2006-05-03,0.4745892882347107,378114000,54.75821382960117,0.0,0.0
2006-05-04,0.4715324640274048,511128000,60.93680464012187,0.0,0.0
2006-05-05,0.4779501259326935,338184000,63.1137741565717,0.0,0.0
2006-05-08,0.47581133246421814,503622000,69.4938327007902,0.0,0.0
2006-05-09,0.4612959027290344,561648000,58.16155337208437,0.0,0.0
2006-05-10,0.4510580599308014,753264000,52.88190721253843,0.0,0.0
2006-05-11,0.4350143074989319,1201110000,52.88183290399166,0.0,0.0
2006-05-12,0.4023154675960541,1568172000,34.18502164454016,0.0,0.0
2006-05-15,0.4081224501132965,553380000,37.18002061659993,0.0,0.0
2006-05-16,0.39742621779441833,497532000,35.132542941733305,0.0,0.0
2006-05-17,0.3813825249671936,841074000,28.231964634040438,0.0,0.0
2006-05-18,0.36411669850349426,686730000,24.93081731550548,0.0,0.0
2006-05-19,0.37175625562667847,932808000,15.674643364879032,0.0,0.0
2006-05-22,0.3667139410972595,734886000,15.21368394411219,0.0,0.0
2006-05-23,0.36274147033691406,532314000,13.10508969108983,0.0,0.0
2006-05-24,0.3674774467945099,579522000,16.051754164350797,0.0,0.0
2006-05-25,0.3654918670654297,423666000,12.217519353093053,0.0,0.0
2006-05-26,0.366255521774292,294642000,12.849377026406529,0.0,0.0
2006-05-30,0.35097551345825195,448788000,12.78309150919685,0.0,0.0
2006-05-31,0.3511285185813904,598422000,13.827166657249919,0.0,0.0
2006-06-01,0.3694642186164856,537126000,26.65924702390248,0.0,0.0
2006-06-02,0.36411669850349426,673710000,33.10812858552636,0.0,0.0
2006-06-05,0.3488365411758423,581052000,25.809900556247584,0.0,0.0
2006-06-06,0.33951565623283386,824130000,26.10286618038269,0.0,0.0
2006-06-07,0.33340442180633545,565380000,28.43368100411152,0.0,0.0
2006-06-08,0.32729220390319824,730572000,31.60251804924468,0.0,0.0
2006-06-09,0.32622230052948,433824000,25.65305496426943,0.0,0.0
2006-06-12,0.30819272994995117,463230000,22.524704074897627,0.0,0.0
2006-06-13,0.3034559488296509,532548000,22.364201461952916,0.0,0.0
2006-06-14,0.312318354845047,480492000,25.24024573724148,0.0,0.0
2006-06-15,0.33966878056526184,837336000,40.55852187438138,0.0,0.0
2006-06-16,0.33095937967300415,503448000,37.80361300873218,0.0,0.0
2006-06-19,0.3210277557373047,388044000,39.254542514027584,0.0,0.0
2006-06-20,0.3159853219985962,535818000,37.81782314399511,0.0,0.0
2006-06-21,0.31949955224990845,441174000,30.696514458922863,0.0,0.0
2006-06-22,0.3101786673069,532338000,29.78215455523653,0.0,0.0
2006-06-23,0.3103316128253937,335202000,33.72089957601659,0.0,0.0
2006-06-26,0.3074282109737396,281736000,35.6557068147754,0.0,0.0
2006-06-27,0.2976497411727905,608514000,34.5237482119729,0.0,0.0
2006-06-28,0.31415191292762756,833376000,44.7816448530598,0.0,0.0
2006-06-29,0.3283620774745941,687666000,50.76945021553389,0.0,0.0
2006-06-30,0.32530543208122253,468240000,56.89627321335814,0.0,0.0
2006-07-03,0.3300425410270691,174696000,60.714145037057975,0.0,0.0
2006-07-05,0.31522083282470703,459708000,51.116060758031345,0.0,0.0
2006-07-06,0.3054423928260803,470634000,34.782807151721585,0.0,0.0
2006-07-07,0.29596832394599915,541230000,34.54789912939253,0.0,0.0
2006-07-10,0.2831333577632904,449922000,33.68415675946514,0.0,0.0
2006-07-11,0.2926073968410492,600582000,40.30437840943017,0.0,0.0
2006-07-12,0.2785494327545166,461034000,34.382456684962904,0.0,0.0
2006-07-13,0.2713681757450104,540582000,34.95289515485814,0.0,0.0
2006-07-14,0.26999327540397644,572148000,34.50733485194992,0.0,0.0
2006-07-17,0.27213194966316223,502806000,36.36373291364143,0.0,0.0
2006-07-18,0.28695347905158997,979332000,46.022614306261985,0.0,0.0
2006-07-19,0.29948335886001587,1055550000,44.37948686639916,0.0,0.0
2006-07-20,0.29352420568466187,505602000,35.7502509824302,0.0,0.0
2006-07-21,0.27152156829833984,633918000,30.952874938128673,0.0,0.0
2006-07-24,0.29887187480926514,983178000,40.485113529644146,0.0,0.0
2006-07-25,0.3094148337841034,574104000,48.180170410985795,0.0,0.0
2006-07-26,0.3094148337841034,495318000,51.326420676047896,0.0,0.0
2006-07-27,0.313845694065094,694338000,56.17742305156177,0.0,0.0
2006-07-28,0.346391499042511,815298000,69.23792204022814,0.0,0.0
2006-07-31,0.3382934629917145,594762000,64.01120588529278,0.0,0.0
2006-08-01,0.324694961309433,600966000,64.1921121162843,0.0,0.0
2006-08-02,0.34960025548934937,756774000,71.69514544169394,0.0,0.0
2006-08-03,0.3716030716896057,890568000,75.2853155350542,0.0,0.0
2006-08-04,0.36656078696250916,818232000,73.16361366542148,0.0,0.0
2006-08-07,0.36228305101394653,436146000,69.48652445511578,0.0,0.0
2006-08-08,0.3719092607498169,619806000,69.0211402271833,0.0,0.0
2006-08-09,0.37175625562667847,584706000,71.19231062640887,0.0,0.0
2006-08-10,0.36915889382362366,1072140000,79.5563988519815,0.0,0.0
2006-08-11,0.35754603147506714,1603272000,69.63215947652573,0.0,0.0
2006-08-14,0.3557124435901642,809412000,66.4497429194004,0.0,0.0
2006-08-15,0.3899388313293457,902172000,73.01332738160076,0.0,0.0
2006-08-16,0.4179006814956665,1029246000,76.21273041088821,0.0,0.0
2006-08-17,0.4113311767578125,814224000,68.82249599621503,0.0,0.0
2006-08-18,0.4180538058280945,665898000,73.30401089841416,0.0,0.0
2006-08-21,0.4026215672492981,500220000,72.52685242221081,0.0,0.0
2006-08-22,0.4020102322101593,473928000,67.62629484145398,0.0,0.0
2006-08-23,0.401704877614975,485412000,61.85367885193567,0.0,0.0
2006-08-24,0.40583035349845886,260802000,65.57628827491465,0.0,0.0
2006-08-25,0.4046073853969574,238314000,67.20489850911528,0.0,0.0
2006-08-28,0.418512225151062,764562000,68.30733998311415,0.0,0.0
2006-08-29,0.43745946884155273,727962000,72.48975009825045,0.0,0.0
2006-08-30,0.44647416472435,681564000,75.35076275069075,0.0,0.0
2006-08-31,0.44479385018348694,511278000,80.60071536750287,0.0,0.0
2006-09-01,0.42615193128585815,605742000,72.09979953668676,0.0,0.0
2006-09-05,0.43547284603118896,549354000,66.93200998585078,0.0,0.0
2006-09-06,0.41362303495407104,493572000,48.333585800013225,0.0,0.0
2006-09-07,0.4218740463256836,742836000,54.053985050906206,0.0,0.0
2006-09-08,0.4232492446899414,447978000,52.083447993170786,0.0,0.0
2006-09-11,0.4298189878463745,598266000,61.741154186254434,0.0,0.0
2006-09-12,0.44112664461135864,498432000,65.45892989768448,0.0,0.0
2006-09-13,0.44464051723480225,476286000,66.54862244665253,0.0,0.0
2006-09-14,0.4429601728916168,428814000,64.58581306286797,0.0,0.0
2006-09-15,0.45166951417922974,649764000,67.4605587957767,0.0,0.0
2006-09-18,0.4687823951244354,793896000,68.21712988983047,0.0,0.0
2006-09-19,0.4565589427947998,708054000,57.275919866165836,0.0,0.0
2006-09-20,0.47321420907974243,511884000,59.62621327028367,0.0,0.0
2006-09-21,0.4693937599658966,539106000,58.72139568773649,0.0,0.0
2006-09-22,0.45548900961875916,653334000,60.76236378925975,0.0,0.0
2006-09-25,0.47183895111083984,684486000,62.68669542412927,0.0,0.0
2006-09-26,0.46190640330314636,516120000,68.3717568335122,0.0,0.0
2006-09-27,0.46053123474121094,578142000,65.52115138888949,0.0,0.0
2006-09-28,0.45182180404663086,647346000,60.83402561162658,0.0,0.0
2006-09-29,0.45212796330451965,373890000,58.88086578198727,0.0,0.0
2006-10-02,0.44066813588142395,647442000,49.81768979592543,0.0,0.0
2006-10-03,0.4324171841144562,907692000,45.31638520922685,0.0,0.0
2006-10-04,0.4748944938182831,1460382000,59.32184444326982,0.0,0.0
2006-10-05,0.4614480435848236,662682000,52.7775990991283,0.0,0.0
2006-10-06,0.47260260581970215,593610000,51.12314935892752,0.0,0.0
2006-10-09,0.5030096173286438,932304000,62.33750329546814,0.0,0.0
2006-10-10,0.4915497601032257,624648000,55.00821992837944,0.0,0.0
2006-10-11,0.494299978017807,481944000,56.842957803013725,0.0,0.0
2006-10-12,0.4962857663631439,414720000,61.994439070328816,0.0,0.0
2006-10-13,0.5159967541694641,584190000,62.7309966853562,0.0,0.0
2006-10-16,0.51507967710495,478968000,66.17085232767221,0.0,0.0
2006-10-17,0.49536895751953125,526506000,59.5317104728939,0.0,0.0
2006-10-18,0.4822288751602173,822750000,58.12254028126475,0.0,0.0
2006-10-19,0.49139657616615295,473040000,60.01552940059277,0.0,0.0
2006-10-20,0.4857429265975952,359478000,61.84729346274439,0.0,0.0
2006-10-23,0.48253414034843445,280248000,63.53120689626346,0.0,0.0
2006-10-24,0.4965919852256775,519288000,56.92012936414789,0.0,0.0
2006-10-25,0.5011758208274841,389436000,63.429877656608404,0.0,0.0
2006-10-26,0.5170665979385376,366690000,64.56456726164514,0.0,0.0
2006-10-27,0.4947584867477417,566988000,47.145830399262316,0.0,0.0
2006-10-30,0.5007175803184509,479592000,53.29671218024556,0.0,0.0
2006-10-31,0.5328051447868347,996174000,61.433866228982595,0.0,0.0
2006-11-01,0.4917020797729492,1176540000,48.89549015805545,0.0,0.0
2006-11-02,0.4883410334587097,862944000,42.76593613600106,0.0,0.0
2006-11-03,0.49811944365501404,548070000,45.76016499227955,0.0,0.0
2006-11-06,0.5132467150688171,739602000,54.57401495447147,0.0,0.0
2006-11-07,0.5210390686988831,553254000,60.20893220865578,0.0,0.0
2006-11-08,0.5286794900894165,648324000,59.88662320171266,0.0,0.0
2006-11-09,0.5392225384712219,1207758000,63.823186396409646,0.0,0.0
2006-11-10,0.5262346863746643,1317192000,60.75198787219181,0.0,0.0
2006-11-13,0.5500709414482117,852282000,62.55379420341017,0.0,0.0
2006-11-14,0.5555714964866638,628530000,62.71426696157742,0.0,0.0
2006-11-15,0.5464038848876953,491892000,57.07970809750299,0.0,0.0
2006-11-16,0.5534327626228333,457182000,65.286647433035,0.0,0.0
2006-11-17,0.5549601316452026,361608000,64.4660873244438,0.0,0.0
2006-11-20,0.5601552724838257,608634000,58.515547145117445,0.0,0.0
2006-11-21,0.5514460802078247,387384000,73.30191940473661,0.0,0.0
2006-11-22,0.5609191060066223,240258000,77.01938216486042,0.0,0.0
2006-11-24,0.5650445818901062,144336000,76.0096393322278,0.0,0.0
2006-11-27,0.5395278930664062,585294000,59.450672585311764,0.0,0.0
2006-11-28,0.5496125817298889,480966000,60.10834296899786,0.0,0.0
2006-11-29,0.5577102899551392,579792000,60.23699434674559,0.0,0.0
2006-11-30,0.5651978850364685,583632000,59.36128644452456,0.0,0.0
2006-12-01,0.5430422425270081,785010000,55.681838556114315,0.0,0.0
2006-12-04,0.5650445818901062,621570000,55.12542928986351,0.0,0.0
2006-12-05,0.5592386722564697,663354000,51.25264036314287,0.0,0.0
2006-12-06,0.5584751963615417,478242000,54.37450983061616,0.0,0.0
2006-12-07,0.5450285077095032,486894000,47.08975228650611,0.0,0.0
2006-12-08,0.5431951284408569,564858000,45.93460125046087,0.0,0.0
2006-12-11,0.5525158047676086,515484000,47.43335796144638,0.0,0.0
2006-12-12,0.5468620657920837,568116000,48.427618413442865,0.0,0.0
2006-12-13,0.55327969789505,491952000,47.3234764192907,0.0,0.0
2006-12-14,0.5630589127540588,715380000,49.33081323609352,0.0,0.0
2006-12-15,0.5729904770851135,746094000,62.6007314758321,0.0,0.0
2006-12-18,0.5829219818115234,688356000,62.55753541794148,0.0,0.0
2006-12-19,0.5913262367248535,545622000,62.64387823018601,0.0,0.0
2006-12-20,0.5846035480499268,306594000,57.34124095025198,0.0,0.0
2006-12-21,0.5795611143112183,367920000,65.87010307062579,0.0,0.0
2006-12-22,0.5658094882965088,370170000,50.35807959533313,0.0,0.0
2006-12-26,0.5656560659408569,228192000,53.17213683882425,0.0,0.0
2006-12-27,0.573143482208252,264954000,56.798656395027365,0.0,0.0
2006-12-28,0.5690181851387024,213912000,62.17071514632131,0.0,0.0
2006-12-29,0.5655030608177185,386094000,61.127630249718656,0.0,0.0
2007-01-03,0.5512929558753967,1154820000,49.41838248463177,0.0,0.0
2007-01-04,0.5486955642700195,797298000,50.89815325163123,0.0,0.0
2007-01-05,0.5143163800239563,1243344000,35.01770372559015,0.0,0.0
2007-01-08,0.5181366801261902,657270000,31.89675022533693,0.0,0.0
2007-01-09,0.5080521702766418,764166000,23.862677323801364,0.0,0.0
2007-01-10,0.5331102609634399,1108746000,32.12735184106609,0.0,0.0
2007-01-11,0.5311234593391418,924504000,27.35620392631867,0.0,0.0
2007-01-12,0.5383056998252869,698190000,32.64619209207457,0.0,0.0
2007-01-16,0.5392225384712219,711864000,34.39734628482506,0.0,0.0
2007-01-17,0.527914822101593,707934000,35.060183810600975,0.0,0.0
2007-01-18,0.48421552777290344,1501638000,26.098961956705665,0.0,0.0
2007-01-19,0.4871179759502411,942606000,24.055151161252354,0.0,0.0
2007-01-22,0.4871179759502411,730644000,24.66899879294556,0.0,0.0
2007-01-23,0.4872710704803467,630354000,25.289646833324,0.0,0.0
2007-01-24,0.5023980140686035,685722000,34.6449780893073,0.0,0.0
2007-01-25,0.484825998544693,616284000,31.666638172684813,0.0,0.0
2007-01-26,0.48085373640060425,829584000,38.36345128269306,0.0,0.0
2007-01-29,0.46114280819892883,1258284000,32.1529578585163,0.0,0.0
2007-01-30,0.4700053632259369,636174000,37.994155094594205,0.0,0.0
2007-01-31,0.4683239758014679,467976000,26.018315839663416,0.0,0.0
2007-02-01,0.47428297996520996,650898000,29.560652660180224,0.0,0.0
2007-02-02,0.4866596460342407,586590000,32.09732060626847,0.0,0.0
2007-02-05,0.49460548162460327,579906000,35.25252127350245,0.0,0.0
2007-02-06,0.512177586555481,775386000,45.005143577539904,0.0,0.0
2007-02-07,0.5321937203407288,761058000,67.92218124762726,0.0,0.0
2007-02-08,0.5253175497055054,726276000,63.85798211925625,0.0,0.0
2007-02-09,0.49888405203819275,937956000,53.58156624267885,0.0,0.0
2007-02-12,0.5098855495452881,789360000,56.457326938739776,0.0,0.0
2007-02-13,0.5195116400718689,849732000,55.04510322051963,0.0,0.0
2007-02-14,0.5126358866691589,1081848000,58.75020182388333,0.0,0.0
2007-02-15,0.5156913995742798,488682000,61.02505037994846,0.0,0.0
2007-02-16,0.4999530613422394,915060000,62.59904478756189,0.0,0.0
2007-02-20,0.5043848156929016,625578000,61.49124050782751,0.0,0.0
2007-02-21,0.49689728021621704,655332000,59.19370740002059,0.0,0.0
2007-02-22,0.5001062750816345,655452000,58.45855706764353,0.0,0.0
2007-02-23,0.49888405203819275,403050000,54.31983395681952,0.0,0.0
2007-02-26,0.49124374985694885,494070000,48.80946142360133,0.0,0.0
2007-02-27,0.47642281651496887,714630000,37.08605189650001,0.0,0.0
2007-02-28,0.47367238998413086,780048000,25.851363474169034,0.0,0.0
2007-03-01,0.4678654670715332,837228000,26.081517997531606,0.0,0.0
2007-03-02,0.4548783600330353,682728000,29.369760645420115,0.0,0.0
2007-03-05,0.4394451677799225,663558000,18.2943999273448,0.0,0.0
2007-03-06,0.4654214084148407,805974000,28.7773613812779,0.0,0.0
2007-03-07,0.4522801637649536,811656000,27.428795153502975,0.0,0.0
2007-03-08,0.47092217206954956,770622000,35.00567022348757,0.0,0.0
2007-03-09,0.46618515253067017,555306000,37.7905418621858,0.0,0.0
2007-03-12,0.4634346663951874,428010000,35.01143151948031,0.0,0.0
2007-03-13,0.44387689232826233,617070000,32.16901251211864,0.0,0.0
2007-03-14,0.44173720479011536,971610000,30.228022736945704,0.0,0.0
2007-03-15,0.43730637431144714,655752000,29.584914427578482,0.0,0.0
2007-03-16,0.4331808388233185,525648000,30.29085115015731,0.0,0.0
2007-03-19,0.43531957268714905,461508000,34.73328420422504,0.0,0.0
2007-03-20,0.4331808388233185,656490000,34.89183060993773,0.0,0.0
2007-03-21,0.45793417096138,1268376000,46.753454022678646,0.0,0.0
2007-03-22,0.46801862120628357,810954000,54.37864376725771,0.0,0.0
2007-03-23,0.4628232717514038,524640000,58.36057832764127,0.0,0.0
2007-03-26,0.46374011039733887,447336000,49.26741518461613,0.0,0.0
2007-03-27,0.4550305902957916,469020000,51.2465576078007,0.0,0.0
2007-03-28,0.44632118940353394,459504000,37.74700731014975,0.0,0.0
2007-03-29,0.438528448343277,719016000,36.63195974390427,0.0,0.0
2007-03-30,0.43975138664245605,581244000,38.38096000299486,0.0,0.0
2007-04-02,0.4392930269241333,400830000,47.23250723119117,0.0,0.0
2007-04-03,0.4376116394996643,473724000,47.495342898500276,0.0,0.0
2007-04-04,0.43669477105140686,361692000,49.6121355586246,0.0,0.0
2007-04-05,0.47214415669441223,1332900000,67.6835763760858,0.0,0.0
2007-04-09,0.4635878801345825,640950000,62.12340730645484,0.0,0.0
2007-04-10,0.45885083079338074,794220000,60.769061673386716,0.0,0.0
2007-04-11,0.4505998194217682,810150000,46.42858790290753,0.0,0.0
2007-04-12,0.4634346663951874,743640000,47.826101498741444,0.0,0.0
2007-04-13,0.46725496649742126,638694000,52.129449898502095,0.0,0.0
2007-04-16,0.4648098647594452,671838000,50.506576842753766,0.0,0.0
2007-04-17,0.4692407250404358,1059108000,57.01342701306592,0.0,0.0
2007-04-18,0.4750477373600006,683802000,64.59619995643618,0.0,0.0
2007-04-19,0.48161739110946655,568056000,72.1694052932597,0.0,0.0
2007-04-20,0.4872710704803467,590052000,73.38294693381911,0.0,0.0
2007-04-23,0.47932538390159607,595272000,68.34677395952028,0.0,0.0
2007-04-24,0.4973556697368622,1028088000,73.81225720958025,0.0,0.0
2007-04-25,0.5059123039245605,509640000,76.00445716524801,0.0,0.0
2007-04-26,0.512177586555481,500070000,69.2646738144058,0.0,0.0
2007-04-27,0.5053015351295471,554058000,70.40316232336738,0.0,0.0
2007-04-30,0.5025509595870972,563388000,71.79839604680343,0.0,0.0
2007-05-01,0.5078988671302795,544554000,79.43426609532153,0.0,0.0
2007-05-02,0.5019394755363464,659658000,71.28314199373476,0.0,0.0
2007-05-03,0.511413037776947,500250000,72.97225921593827,0.0,0.0
2007-05-04,0.51507967710495,405246000,75.82355220438114,0.0,0.0
2007-05-07,0.5048432350158691,557100000,67.25950350964061,0.0,0.0
2007-05-08,0.5086625218391418,737100000,66.61611827529507,0.0,0.0
2007-05-09,0.5109545588493347,417870000,65.14199494568064,0.0,0.0
2007-05-10,0.5014814734458923,802584000,57.05630261566146,0.0,0.0
2007-05-11,0.5369306802749634,1530630000,72.46758928394459,0.0,0.0
2007-05-14,0.531582236289978,731568000,64.81482177035922,0.0,0.0
2007-05-15,0.5268459916114807,621360000,59.37097857316186,0.0,0.0
2007-05-16,0.5335688591003418,523104000,59.536747043170784,0.0,0.0
2007-05-17,0.5247061252593994,443664000,58.50045628907289,0.0,0.0
2007-05-18,0.5350968837738037,604266000,63.36273551998565,0.0,0.0
2007-05-21,0.5367776155471802,645768000,62.22520572435846,0.0,0.0
2007-05-22,0.5396810173988342,401736000,66.40145075327759,0.0,0.0
2007-05-23,0.5253175497055054,448248000,55.79617993426395,0.0,0.0
2007-05-24,0.5063706040382385,607800000,46.77979513129215,0.0,0.0
2007-05-25,0.5143163800239563,308976000,53.563068754649784,0.0,0.0
2007-05-29,0.519817054271698,316242000,54.14307593523582,0.0,0.0
